query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,231,253,9525.12
2,MATCH (Q11193)=[SHORTEST 2 GROUPS TRAILS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,27,OK,74,77,9577.28
3,MATCH (Q111)=[SHORTEST 2 GROUPS TRAILS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,32,35,9597.28
4,MATCH (Q111)=[SHORTEST 2 GROUPS TRAILS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,76,OK,2,5,9597.28
5,MATCH (Q111)=[SHORTEST 2 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,78,OK,1,3,9597.28
6,MATCH (Q111)=[SHORTEST 2 GROUPS TRAILS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,77,OK,1,3,9597.28
7,MATCH (Q11629)=[SHORTEST 2 GROUPS TRAILS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,115,OK,184,188,9712.3
8,MATCH (Q118146)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,22,25,9726.3
9,MATCH (Q11941017)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,39,9736.3
10,MATCH (Q1236511)=[SHORTEST 2 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,60,62,9766.3
11,MATCH (Q13442814)=[SHORTEST 2 GROUPS TRAILS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,13209.41
12,MATCH (Q1367808)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,38,41,13211.41
13,MATCH (Q1502481)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,32,34,13211.41
14,MATCH (Q1549583)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,24,26,13211.41
15,MATCH (Q15850691)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,35,37,13213.41
16,MATCH (Q1625526)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,23,25,13213.41
17,MATCH (Q1628288)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,10,12,13213.41
18,MATCH (Q1637057)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,44,46,13215.41
19,MATCH (Q1644223)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,27,31,13217.41
20,MATCH (Q1651871)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13219.41
21,MATCH (Q1656682)=[SHORTEST 2 GROUPS TRAILS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,47,50,13219.41
22,MATCH (Q1800276)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,19,22,13219.41
23,MATCH (Q18003161)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,27,30,13219.41
24,MATCH (Q185230)=[SHORTEST 2 GROUPS TRAILS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,222,OK,98,102,13222.18
25,MATCH (Q1971093)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,8,11,13222.18
26,MATCH (Q20202327)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,15,OK,46,49,13222.18
27,MATCH (Q20299171)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,25,28,13224.18
28,MATCH (Q20304516)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,42,44,13224.18
29,MATCH (Q204756)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,3,13224.18
30,MATCH (Q217230)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,3,13224.18
31,MATCH (Q21869377)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,23,26,13226.18
32,MATCH (Q2315249)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,31,34,13226.18
33,MATCH (Q2321874)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,30,32,13226.18
34,MATCH (Q23794244)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,16,19,13226.18
35,MATCH (Q23826203)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,31,13226.18
36,MATCH (Q24192592)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,25,27,13226.18
37,MATCH (Q257023)=[SHORTEST 2 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,10,13,13226.18
