query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,240,262,9525.3
2,MATCH (Q11193)=[SHORTEST 5 GROUPS TRAILS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,74,77,9577.45
3,MATCH (Q111)=[SHORTEST 5 GROUPS TRAILS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,31,34,9593.45
4,MATCH (Q111)=[SHORTEST 5 GROUPS TRAILS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,2,5,9593.45
5,MATCH (Q111)=[SHORTEST 5 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,4,9593.45
6,MATCH (Q111)=[SHORTEST 5 GROUPS TRAILS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,4,9593.45
7,MATCH (Q11629)=[SHORTEST 5 GROUPS TRAILS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,207,OK,193,196,9709.82
8,MATCH (Q118146)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,22,26,9725.82
9,MATCH (Q11941017)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,36,39,9739.82
10,MATCH (Q1236511)=[SHORTEST 5 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,236,OK,61,64,9771.82
11,MATCH (Q13442814)=[SHORTEST 5 GROUPS TRAILS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,13274.46
12,MATCH (Q1367808)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,13278.46
13,MATCH (Q1502481)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,56,59,13280.46
14,MATCH (Q1549583)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,34,13280.46
15,MATCH (Q15850691)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,13282.46
16,MATCH (Q1625526)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13282.46
17,MATCH (Q1628288)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,15,19,13282.46
18,MATCH (Q1637057)=[SHORTEST 5 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,13284.46
