query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,214,233,9525.08
2,MATCH (Q11193)=[SHORTEST 5 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,77,80,9577.23
3,MATCH (Q111)=[SHORTEST 5 GROUPS WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,27,30,9597.23
4,MATCH (Q111)=[SHORTEST 5 GROUPS WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,2,5,9597.23
5,MATCH (Q111)=[SHORTEST 5 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,4,9597.23
6,MATCH (Q111)=[SHORTEST 5 GROUPS WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,4,9597.23
7,MATCH (Q11629)=[SHORTEST 5 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,214,OK,214,217,9711.59
8,MATCH (Q118146)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,47,50,9726.31
9,MATCH (Q11941017)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9738.31
10,MATCH (Q1236511)=[SHORTEST 5 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,236,OK,58,61,9768.31
11,MATCH (Q13442814)=[SHORTEST 5 GROUPS WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15415.3
12,MATCH (Q1367808)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,15417.3
13,MATCH (Q1502481)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,81,84,15419.3
14,MATCH (Q1549583)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,15419.3
15,MATCH (Q15850691)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,26,28,15421.3
16,MATCH (Q1625526)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,23,25,15421.3
17,MATCH (Q1628288)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,16,19,15421.3
18,MATCH (Q1637057)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,15423.3
19,MATCH (Q1644223)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,35,38,15423.3
20,MATCH (Q1651871)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,33,15425.3
21,MATCH (Q1656682)=[SHORTEST 5 GROUPS WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,48,50,15425.3
22,MATCH (Q1800276)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,27,29,15425.3
23,MATCH (Q18003161)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,19,22,15425.3
24,MATCH (Q185230)=[SHORTEST 5 GROUPS WALKS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,1106,OK,89,91,15425.3
25,MATCH (Q1971093)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,11,13,15425.3
26,MATCH (Q20202327)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,17,OK,38,40,15425.3
27,MATCH (Q20299171)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,43,45,15427.3
28,MATCH (Q20304516)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,33,36,15427.3
29,MATCH (Q204756)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,15427.3
30,MATCH (Q217230)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,4,15427.3
31,MATCH (Q21869377)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,23,26,15429.3
32,MATCH (Q2315249)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,30,32,15429.3
33,MATCH (Q2321874)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,31,33,15429.3
34,MATCH (Q23794244)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,25,27,15429.3
35,MATCH (Q23826203)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,31,15429.3
36,MATCH (Q24192592)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,24,27,15429.3
37,MATCH (Q257023)=[SHORTEST 5 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,11,13,15429.3
38,MATCH (Q25930719)=[SHORTEST 5 GROUPS WALKS ?p ((:P31|:P279))*]=>(?x1) RETURN ?p LIMIT 100000,5535,OK,1052,1055,15431.3
