query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,263,277,9525.08
2,MATCH (Q11193)=[SHORTEST 1 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,73,76,9577.23
3,MATCH (Q111)=[SHORTEST 1 GROUPS WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,20,OK,33,36,9595.23
4,MATCH (Q111)=[SHORTEST 1 GROUPS WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,39,OK,2,5,9595.23
5,MATCH (Q111)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,41,OK,1,4,9595.23
6,MATCH (Q111)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,40,OK,1,4,9595.23
7,MATCH (Q11629)=[SHORTEST 1 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,71,OK,184,187,9709.58
8,MATCH (Q118146)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,22,25,9723.58
9,MATCH (Q11941017)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9735.58
10,MATCH (Q1236511)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,44,OK,57,60,9765.58
11,MATCH (Q13442814)=[SHORTEST 1 GROUPS WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,100000,OK,261,268,9896.24
12,MATCH (Q1367808)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,28,31,9902.24
13,MATCH (Q1502481)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,28,31,9906.24
14,MATCH (Q1549583)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,25,28,9908.24
15,MATCH (Q15850691)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,9914.24
16,MATCH (Q1625526)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,9914.24
17,MATCH (Q1628288)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,9,11,9914.24
18,MATCH (Q1637057)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,44,47,9918.24
19,MATCH (Q1644223)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,27,30,9922.24
20,MATCH (Q1651871)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,23,26,9926.24
21,MATCH (Q1656682)=[SHORTEST 1 GROUPS WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,8,OK,26,29,9926.24
22,MATCH (Q1800276)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,20,23,9930.24
23,MATCH (Q18003161)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,21,24,9930.24
24,MATCH (Q185230)=[SHORTEST 1 GROUPS WALKS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,104,OK,65,68,9942.24
25,MATCH (Q1971093)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,10,13,9946.24
26,MATCH (Q20202327)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,36,39,9946.24
27,MATCH (Q20299171)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,43,45,9948.24
28,MATCH (Q20304516)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,26,29,9950.24
29,MATCH (Q204756)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,9950.24
30,MATCH (Q217230)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,4,9950.24
31,MATCH (Q21869377)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,9954.24
32,MATCH (Q2315249)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,31,34,9954.24
33,MATCH (Q2321874)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,29,32,9954.24
34,MATCH (Q23794244)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,24,27,9954.24
35,MATCH (Q23826203)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,31,9954.24
36,MATCH (Q24192592)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,25,28,9954.24
37,MATCH (Q257023)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,10,13,9956.24
38,MATCH (Q25930719)=[SHORTEST 1 GROUPS WALKS ?p ((:P31|:P279))*]=>(?x1) RETURN ?p LIMIT 100000,278,OK,783,786,9992.89
39,MATCH (Q28733563)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,30,33,9992.89
40,MATCH (Q28733587)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,29,32,9992.89
41,MATCH (Q28733595)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,8,11,9992.89
42,MATCH (Q28733811)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,10,13,9992.89
43,MATCH (Q28734638)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,22,25,9994.89
44,MATCH (Q28734951)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,33,36,9994.89
45,MATCH (Q28738934)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,31,34,9994.89
46,MATCH (Q28738935)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,16,19,9996.89
47,MATCH (Q28738964)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,21,24,10000.89
48,MATCH (Q29018634)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,36,39,10000.89
49,MATCH (Q29871816)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,48,51,10000.89
50,MATCH (Q29872961)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,11,14,10000.89
51,MATCH (Q29872979)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,7,10,10000.89
52,MATCH (Q29873614)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,25,28,10000.89
53,MATCH (Q29873624)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,6,9,10000.89
54,MATCH (Q29874692)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,5,8,10000.89
55,MATCH (Q29875500)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,19,22,10000.89
56,MATCH (Q29875661)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,10,13,10000.89
57,MATCH (Q29884672)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,7,10,10002.89
58,MATCH (Q2)=[SHORTEST 1 GROUPS WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,21,OK,15,18,10002.89
59,MATCH (Q2)=[SHORTEST 1 GROUPS WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,18,OK,1,3,10002.89
60,MATCH (Q2)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,21,OK,1,4,10002.89
61,MATCH (Q2)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,20,OK,1,3,10002.89
62,MATCH (Q3044)=[SHORTEST 1 GROUPS WALKS ?p (:P40)*]=>(?x1) RETURN ?p LIMIT 100000,100000,OK,1796,1820,10016.66
63,MATCH (Q3044)=[SHORTEST 1 GROUPS WALKS ?p (:P40/(:P40)*)]=>(Q8016) RETURN ?p LIMIT 100000,23,OK,764,768,10048.61
64,MATCH (Q30)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,160,OK,91,94,10048.61
65,MATCH (Q326313)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,20,24,10048.61
66,MATCH (Q328046)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,1,4,10048.61
67,MATCH (Q3454165)=[SHORTEST 1 GROUPS WALKS ?p ((^:P161/:P161))+]=>(?x1) RETURN ?p LIMIT 100000,100000,OK,1049,1059,10054.91
68,MATCH (Q34644785)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,33,36,10054.91
69,MATCH (Q35001555)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,29,32,10054.91
70,MATCH (Q3582579)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,32,35,10054.91
71,MATCH (Q38133595)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,2,OK,36,39,10054.91
72,MATCH (Q390192)=[SHORTEST 1 GROUPS WALKS ?p ^(:P40)*]=>(?x1) RETURN ?p LIMIT 100000,74692,OK,1870,1893,10068.92
73,MATCH (Q3947)=[SHORTEST 1 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,40,OK,45,48,10068.92
74,MATCH (Q41259536)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,34,37,10068.92
75,MATCH (Q41321217)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,29,32,10068.92
76,MATCH (Q41323003)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,10068.92
77,MATCH (Q41353339)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,10068.92
78,MATCH (Q41354164)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,40,43,10068.92
79,MATCH (Q41411042)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,26,29,10070.92
80,MATCH (Q41417942)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,11,15,10070.92
81,MATCH (Q4176)=[SHORTEST 1 GROUPS WALKS ?p (:P31/:P279)]=>(Q16970) RETURN ?p LIMIT 100000,0,OK,459,462,10080.36
82,MATCH (Q4235)=[SHORTEST 1 GROUPS WALKS ?p (((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,22,OK,24,28,10080.36
83,MATCH (Q428811)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,2,5,10080.36
84,MATCH (Q46)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,38,OK,37,40,10080.36
85,MATCH (Q480656)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,15,18,10080.36
86,MATCH (Q480801)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,2,4,10080.36
87,MATCH (Q481074)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,4,7,10080.36
88,MATCH (Q481075)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,3,10080.36
89,MATCH (Q481120)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,1,4,10080.36
90,MATCH (Q518801)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,1,4,10080.36
91,MATCH (Q582379)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,8,10,10080.36
92,MATCH (Q5964731)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,10080.36
93,MATCH (Q5)=[SHORTEST 1 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,34,OK,30,33,10080.36
94,MATCH (Q5)=[SHORTEST 1 GROUPS WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,34,OK,1,4,10080.36
95,MATCH (Q5)=[SHORTEST 1 GROUPS WALKS ?p (:P279/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,24,OK,1,3,10080.36
96,MATCH (Q640191)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,3,10080.36
97,MATCH (Q64)=[SHORTEST 1 GROUPS WALKS ?p ((:P31)*/(:P279)*)]=>(Q811430) RETURN ?p LIMIT 100000,1,OK,125,128,10080.36
98,MATCH (Q64)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(Q811430) RETURN ?p LIMIT 100000,1,OK,1,4,10080.36
99,MATCH (Q6661223)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,33,36,10080.36
100,MATCH (Q7075)=[SHORTEST 1 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,60,OK,4,7,10080.36
101,MATCH (Q7187)=[SHORTEST 1 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,18,OK,23,26,10080.36
102,MATCH (Q748955)=[SHORTEST 1 GROUPS WALKS ?p ^(:P40)*]=>(?x1) RETURN ?p LIMIT 100000,99834,OK,1279,1308,10081.86
103,MATCH (Q780438)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,9,12,10081.86
104,MATCH (Q80484)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)+/(:P17)*)]=>(Q145) RETURN ?p LIMIT 100000,0,OK,28,30,10081.86
105,MATCH (Q80484)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)+/(:P17)+)]=>(Q145) RETURN ?p LIMIT 100000,0,OK,1,3,10081.86
106,MATCH (Q81328)=[SHORTEST 1 GROUPS WALKS ?p (((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,22,OK,6,9,10081.86
107,MATCH (Q8255504)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,33,36,10081.86
108,MATCH (Q835125)=[SHORTEST 1 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,2,5,10081.86
109,MATCH (Q894219)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,10081.86
110,MATCH (Q93633)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,13,15,10081.86
111,MATCH (Q939035)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,1,4,10081.86
112,MATCH (Q994059)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,10081.86
113,MATCH (Q998351)=[SHORTEST 1 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,10081.86
114,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((((((((((:P19|:P159)|:P740)|:P551)|:P27)|:P1416)|:P276)|:P131)|:P115)|:P1532)|(:P17/(:P131)*)))*]=>(Q858) RETURN ?p LIMIT 100000,23662,OK,7669,7672,10111.91
115,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((((((((:P171|:P273)|:P75)|:P76)|:P77)|:P70)|:P71)|:P74)|:P89))*]=>(Q729) RETURN ?p LIMIT 100000,100000,OK,1846,1860,10136.91
119,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((((:P131)*/(:P17)?)/(:P30)?)/(:P361)?)]=>(Q48) RETURN ?p LIMIT 100000,100000,OK,332,341,10148.45
123,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P106|:P39)|:P31)/(:P279)*)]=>(Q488383) RETURN ?p LIMIT 100000,100000,OK,623,630,10159.96
124,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P106|:P39)|:P31)/(:P279)*)]=>(Q515) RETURN ?p LIMIT 100000,29368,OK,1565,1569,10167.03
125,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P106|:P39)|:P31)/(:P279)*)]=>(Q5) RETURN ?p LIMIT 100000,100000,OK,142,148,10176.55
126,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P106|:P39)|:P31)/(:P279)*)]=>(Q8502) RETURN ?p LIMIT 100000,100000,OK,156,161,10186.08
127,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P1142)*/(:P1387)*)/(:P361)*)]=>(Q7264) RETURN ?p LIMIT 100000,276,OK,139,142,10188.08
129,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P131|(:P131/:P131))|((:P131/:P131)/:P131))|(((:P131/:P131)/:P131)/:P131))]=>(Q985) RETURN ?p LIMIT 100000,50292,OK,1530,1537,10197.68
131,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P31)*/(:P279)*))+]=>(Q268592) RETURN ?p LIMIT 100000,100000,OK,2915,2923,10209.46
132,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p (((:P31)*|(:P131)*)/(:P279)*)]=>(Q618123) RETURN ?p LIMIT 100000,100000,OK,369,376,10220.8
135,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P106/(:P279)*)/(:P279)*)]=>(Q483501) RETURN ?p LIMIT 100000,100000,OK,234,240,10229.82
136,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)*/:P17)]=>(Q145) RETURN ?p LIMIT 100000,100000,OK,141,147,10231.82
137,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)*/:P17)]=>(Q43) RETURN ?p LIMIT 100000,79908,OK,810,815,10249.55
138,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)*/^:P527)]=>(Q47588) RETURN ?p LIMIT 100000,25297,OK,858,863,10251.55
139,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P131)+|:P276)]=>(Q183) RETURN ?p LIMIT 100000,100000,OK,683,690,10266.61
140,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P136/(:P31)?)/(:P279)*)]=>(Q134307) RETURN ?p LIMIT 100000,100000,OK,469,475,10268.61
144,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P17|:P131))*]=>(Q12709) RETURN ?p LIMIT 100000,6185,OK,307,311,10269.12
145,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P17|:P131))*]=>(Q37) RETURN ?p LIMIT 100000,41939,OK,725,729,10274.99
146,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P180/(:P31)?)/(:P279)*)]=>(Q3314483) RETURN ?p LIMIT 100000,2276,OK,1131,1135,10278.99
147,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P19/(:P131)*)/^:P527)]=>(Q47588) RETURN ?p LIMIT 100000,18813,OK,485,489,10284.85
148,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P19|:P20)|:P551)]=>(Q1741) RETURN ?p LIMIT 100000,49545,OK,149,153,10289.2
149,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P19|:P20)|:P551)]=>(Q90) RETURN ?p LIMIT 100000,57855,OK,91,95,10294.09
153,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P276)*/(:P17)*)]=>(Q29) RETURN ?p LIMIT 100000,100000,OK,157,162,10305.58
155,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P279)+|(:P31/(:P279)*))]=>(Q24229398) RETURN ?p LIMIT 100000,100000,OK,646,654,10307.64
156,MATCH (?x1)=[SHORTEST 1 GROUPS WALKS ?p ((:P279/(:P31)*))+]=>(Q12737077) RETURN ?p LIMIT 100000,100000,OK,3795,3804,10333.98
