query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,255,298,9519.68
2,MATCH (Q11193)=[SHORTEST 3 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,69,72,9569.84
3,MATCH (Q111)=[SHORTEST 3 GROUPS WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,42,46,9585.84
4,MATCH (Q111)=[SHORTEST 3 GROUPS WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,87,OK,2,5,9585.84
5,MATCH (Q111)=[SHORTEST 3 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,1,4,9585.84
6,MATCH (Q111)=[SHORTEST 3 GROUPS WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,88,OK,1,4,9585.84
7,MATCH (Q11629)=[SHORTEST 3 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,157,OK,198,201,9704.21
8,MATCH (Q118146)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,23,26,9722.21
9,MATCH (Q11941017)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9734.21
10,MATCH (Q1236511)=[SHORTEST 3 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,137,OK,57,60,9768.21
11,MATCH (Q13442814)=[SHORTEST 3 GROUPS WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15409.6
12,MATCH (Q1367808)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,36,15411.6
13,MATCH (Q1502481)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,30,33,15413.6
14,MATCH (Q1549583)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,23,26,15413.6
15,MATCH (Q15850691)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,15415.6
16,MATCH (Q1625526)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,34,15415.6
17,MATCH (Q1628288)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,15,18,15415.6
18,MATCH (Q1637057)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,38,41,15417.6
19,MATCH (Q1644223)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,26,30,15417.6
20,MATCH (Q1651871)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,15419.6
21,MATCH (Q1656682)=[SHORTEST 3 GROUPS WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,48,51,15419.6
22,MATCH (Q1800276)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,28,31,15421.6
23,MATCH (Q18003161)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,26,29,15423.6
24,MATCH (Q185230)=[SHORTEST 3 GROUPS WALKS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,439,OK,67,70,15423.6
25,MATCH (Q1971093)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,16,19,15423.6
26,MATCH (Q20202327)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,17,OK,45,48,15425.6
27,MATCH (Q20299171)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,29,32,15427.6
28,MATCH (Q20304516)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,38,41,15427.6
29,MATCH (Q204756)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,15427.6
30,MATCH (Q217230)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,4,15427.6
31,MATCH (Q21869377)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,30,33,15429.6
32,MATCH (Q2315249)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,31,34,15429.6
33,MATCH (Q2321874)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,29,32,15429.6
34,MATCH (Q23794244)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,25,28,15429.6
35,MATCH (Q23826203)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,28,31,15429.6
36,MATCH (Q24192592)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,24,27,15429.6
37,MATCH (Q257023)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,10,13,15429.6
38,MATCH (Q25930719)=[SHORTEST 3 GROUPS WALKS ?p ((:P31|:P279))*]=>(?x1) RETURN ?p LIMIT 100000,1231,OK,1011,1014,15431.6
39,MATCH (Q28733563)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,43,46,15431.6
40,MATCH (Q28733587)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,32,15431.6
41,MATCH (Q28733595)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,8,11,15431.6
42,MATCH (Q28733811)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,9,12,15431.6
43,MATCH (Q28734638)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,22,25,15431.6
44,MATCH (Q28734951)=[SHORTEST 3 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,33,35,15431.6
