query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,231,250,9526.88
2,MATCH (Q11193)=[SHORTEST 3 GROUPS TRAILS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,60,63,9579.04
3,MATCH (Q111)=[SHORTEST 3 GROUPS TRAILS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,35,38,9597.04
4,MATCH (Q111)=[SHORTEST 3 GROUPS TRAILS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,87,OK,3,6,9599.04
5,MATCH (Q111)=[SHORTEST 3 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,1,4,9599.04
6,MATCH (Q111)=[SHORTEST 3 GROUPS TRAILS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,88,OK,1,4,9599.04
7,MATCH (Q11629)=[SHORTEST 3 GROUPS TRAILS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,155,OK,196,200,9711.42
8,MATCH (Q118146)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,39,42,9725.42
9,MATCH (Q11941017)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9735.42
10,MATCH (Q1236511)=[SHORTEST 3 GROUPS TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,137,OK,56,59,9763.42
11,MATCH (Q13442814)=[SHORTEST 3 GROUPS TRAILS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,13274.84
12,MATCH (Q1367808)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,13276.84
13,MATCH (Q1502481)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,56,59,13278.84
14,MATCH (Q1549583)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,39,42,13278.84
15,MATCH (Q15850691)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,13280.84
16,MATCH (Q1625526)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13280.84
17,MATCH (Q1628288)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,9,12,13280.84
18,MATCH (Q1637057)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,27,30,13282.84
19,MATCH (Q1644223)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,40,43,13284.84
20,MATCH (Q1651871)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,33,36,13286.84
21,MATCH (Q1656682)=[SHORTEST 3 GROUPS TRAILS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,56,59,13286.84
22,MATCH (Q1800276)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,27,30,13288.84
23,MATCH (Q18003161)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,27,30,13288.84
24,MATCH (Q185230)=[SHORTEST 3 GROUPS TRAILS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,439,OK,116,120,13289.61
25,MATCH (Q1971093)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,16,19,13289.61
26,MATCH (Q20202327)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,17,OK,36,39,13289.61
27,MATCH (Q20299171)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,27,30,13293.61
28,MATCH (Q20304516)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,23,26,13293.61
29,MATCH (Q204756)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,1,4,13293.61
30,MATCH (Q217230)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,4,13293.61
31,MATCH (Q21869377)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,30,33,13295.61
32,MATCH (Q2315249)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,29,32,13295.61
33,MATCH (Q2321874)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,31,34,13295.61
34,MATCH (Q23794244)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,16,19,13295.61
35,MATCH (Q23826203)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,28,32,13295.61
36,MATCH (Q24192592)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,24,27,13295.61
37,MATCH (Q257023)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,9,13,13295.61
38,MATCH (Q25930719)=[SHORTEST 3 GROUPS TRAILS ?p ((:P31|:P279))*]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15472.22
39,MATCH (Q28733563)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,37,40,15472.22
40,MATCH (Q28733587)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,32,15472.22
41,MATCH (Q28733595)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,8,11,15472.22
42,MATCH (Q28733811)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,9,12,15472.22
43,MATCH (Q28734638)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,22,25,15474.22
44,MATCH (Q28734951)=[SHORTEST 3 GROUPS TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,33,36,15474.22
