query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,231,249,9525.24
2,MATCH (Q11193)=[SHORTEST 2 GROUPS WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,27,OK,68,72,9577.4
3,MATCH (Q111)=[SHORTEST 2 GROUPS WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,30,33,9595.4
4,MATCH (Q111)=[SHORTEST 2 GROUPS WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,76,OK,2,5,9595.4
5,MATCH (Q111)=[SHORTEST 2 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,78,OK,1,3,9595.4
6,MATCH (Q111)=[SHORTEST 2 GROUPS WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,77,OK,1,4,9595.4
7,MATCH (Q11629)=[SHORTEST 2 GROUPS WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,115,OK,177,180,9709.78
8,MATCH (Q118146)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,22,25,9723.78
9,MATCH (Q11941017)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9735.78
10,MATCH (Q1236511)=[SHORTEST 2 GROUPS WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,59,62,9765.78
11,MATCH (Q13442814)=[SHORTEST 2 GROUPS WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15414.73
12,MATCH (Q1367808)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,26,29,15416.73
13,MATCH (Q1502481)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,30,33,15418.73
14,MATCH (Q1549583)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,34,15418.73
15,MATCH (Q15850691)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,35,38,15421.66
16,MATCH (Q1625526)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,15421.66
17,MATCH (Q1628288)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,15,18,15421.66
18,MATCH (Q1637057)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,55,58,15423.66
19,MATCH (Q1644223)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,35,38,15423.66
20,MATCH (Q1651871)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,15425.66
21,MATCH (Q1656682)=[SHORTEST 2 GROUPS WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,48,51,15425.66
22,MATCH (Q1800276)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,20,23,15425.66
23,MATCH (Q18003161)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,26,28,15425.66
24,MATCH (Q185230)=[SHORTEST 2 GROUPS WALKS ?p (:P171)*]=>(?x1) RETURN ?p LIMIT 100000,222,OK,75,78,15425.66
25,MATCH (Q1971093)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,16,19,15425.66
26,MATCH (Q20202327)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,15,OK,38,40,15425.66
27,MATCH (Q20299171)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,30,32,15427.66
28,MATCH (Q20304516)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,8,OK,46,49,15427.66
29,MATCH (Q204756)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,2,5,15427.66
30,MATCH (Q217230)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,1,OK,1,4,15427.66
31,MATCH (Q21869377)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,32,15429.66
32,MATCH (Q2315249)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,3,OK,48,51,15429.66
33,MATCH (Q2321874)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,20657,20660,15429.66
34,MATCH (Q23794244)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,21,OK,15,18,15429.66
35,MATCH (Q23826203)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,28,30,15429.66
36,MATCH (Q24192592)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,25,27,15429.66
37,MATCH (Q257023)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,10,13,15429.66
38,MATCH (Q25930719)=[SHORTEST 2 GROUPS WALKS ?p ((:P31|:P279))*]=>(?x1) RETURN ?p LIMIT 100000,636,OK,1054,1057,15431.66
39,MATCH (Q28733563)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,34,37,15431.66
40,MATCH (Q28733587)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,29,32,15431.66
41,MATCH (Q28733595)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,8,11,15431.66
42,MATCH (Q28733811)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,9,12,15431.66
43,MATCH (Q28734638)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,22,25,15433.66
44,MATCH (Q28734951)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,32,35,15433.66
45,MATCH (Q28738934)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,32,35,15433.66
46,MATCH (Q28738935)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,15,18,15435.66
47,MATCH (Q28738964)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,21,24,15437.66
48,MATCH (Q29018634)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,36,39,15437.66
49,MATCH (Q29871816)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,48,51,15437.66
50,MATCH (Q29872961)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,11,14,15437.66
51,MATCH (Q29872979)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,7,10,15437.66
52,MATCH (Q29873614)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,17,19,15437.66
53,MATCH (Q29873624)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,8,10,15437.66
54,MATCH (Q29874692)=[SHORTEST 2 GROUPS WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,4,OK,6,9,15437.66
