query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,241,260,9525.55
2,MATCH (Q11193)=[SHORTEST 1000 TRAILS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,65,68,9577.71
3,MATCH (Q111)=[SHORTEST 1000 TRAILS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,35,38,9597.71
4,MATCH (Q111)=[SHORTEST 1000 TRAILS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,3,6,9599.71
5,MATCH (Q111)=[SHORTEST 1000 TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,4,9599.71
6,MATCH (Q111)=[SHORTEST 1000 TRAILS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,4,9599.71
7,MATCH (Q11629)=[SHORTEST 1000 TRAILS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,251,OK,189,192,9712.04
8,MATCH (Q118146)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,38,41,9726.04
9,MATCH (Q11941017)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9736.04
10,MATCH (Q1236511)=[SHORTEST 1000 TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,337,OK,58,61,9764.04
11,MATCH (Q13442814)=[SHORTEST 1000 TRAILS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,13209.2
12,MATCH (Q1367808)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13211.2
13,MATCH (Q1502481)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,63,66,13211.2
14,MATCH (Q1549583)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,32,35,13211.2
15,MATCH (Q15850691)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,33,36,13213.2
16,MATCH (Q1625526)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13213.2
17,MATCH (Q1628288)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,15,18,13213.2
18,MATCH (Q1637057)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,13215.2
19,MATCH (Q1644223)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,35,38,13217.2
20,MATCH (Q1651871)=[SHORTEST 1000 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13219.2
