query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 100 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,256,274,9524.22
2,MATCH (Q11193)=[SHORTEST 100 WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,70,73,9572.22
3,MATCH (Q111)=[SHORTEST 100 WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,22,25,9588.22
4,MATCH (Q111)=[SHORTEST 100 WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,2,5,9588.22
5,MATCH (Q111)=[SHORTEST 100 WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,3,9588.22
6,MATCH (Q111)=[SHORTEST 100 WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,4,9588.22
7,MATCH (Q11629)=[SHORTEST 100 WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,343,OK,196,199,9704.32
8,MATCH (Q118146)=[SHORTEST 100 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,22,25,9722.32
9,MATCH (Q11941017)=[SHORTEST 100 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9730.32
10,MATCH (Q1236511)=[SHORTEST 100 WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,337,OK,59,62,9760.32
11,MATCH (Q13442814)=[SHORTEST 100 WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15828.08
