query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,237,257,9527.47
2,MATCH (Q11193)=[SHORTEST 100 TRAILS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,102,105,9577.62
3,MATCH (Q111)=[SHORTEST 100 TRAILS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,51,54,9595.62
4,MATCH (Q111)=[SHORTEST 100 TRAILS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,3,6,9595.62
5,MATCH (Q111)=[SHORTEST 100 TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,4,9595.62
6,MATCH (Q111)=[SHORTEST 100 TRAILS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,4,9595.62
7,MATCH (Q11629)=[SHORTEST 100 TRAILS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,251,OK,198,201,9709.97
8,MATCH (Q118146)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,21,24,9721.97
9,MATCH (Q11941017)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9729.97
10,MATCH (Q1236511)=[SHORTEST 100 TRAILS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,337,OK,61,64,9755.97
11,MATCH (Q13442814)=[SHORTEST 100 TRAILS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,13147.7
12,MATCH (Q1367808)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,13149.7
13,MATCH (Q1502481)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,30,33,13151.7
14,MATCH (Q1549583)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,34,13151.7
15,MATCH (Q15850691)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,13153.7
16,MATCH (Q1625526)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13153.7
17,MATCH (Q1628288)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,9,12,13153.7
18,MATCH (Q1637057)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,52,55,13155.7
19,MATCH (Q1644223)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,26,29,13157.7
20,MATCH (Q1651871)=[SHORTEST 100 TRAILS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,13159.7
