query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (Q10281806)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,254,298,9525.25
2,MATCH (Q11193)=[SHORTEST 1000 WALKS ?p (:P279)*]=>(?x1) RETURN ?p LIMIT 100000,29,OK,69,72,9577.4
3,MATCH (Q111)=[SHORTEST 1000 WALKS ?p ((((((:P31/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)/(:P279)?)]=>(?x1) RETURN ?p LIMIT 100000,25,OK,32,35,9597.4
4,MATCH (Q111)=[SHORTEST 1000 WALKS ?p ((:P31/:P279)/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,89,OK,2,5,9597.4
5,MATCH (Q111)=[SHORTEST 1000 WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,91,OK,1,3,9597.4
6,MATCH (Q111)=[SHORTEST 1000 WALKS ?p (:P31/(:P279)+)]=>(?x1) RETURN ?p LIMIT 100000,90,OK,1,3,9597.4
7,MATCH (Q11629)=[SHORTEST 1000 WALKS ?p ((:P279/((:P279)*|(:P31)*))|(:P31/((:P279)*|(:P31)*)))]=>(?x1) RETURN ?p LIMIT 100000,1243,OK,239,244,9709.79
8,MATCH (Q118146)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,11,OK,32,36,9723.79
9,MATCH (Q11941017)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,37,40,9735.79
10,MATCH (Q1236511)=[SHORTEST 1000 WALKS ?p (:P31/(:P279)*)]=>(?x1) RETURN ?p LIMIT 100000,337,OK,57,60,9765.79
11,MATCH (Q13442814)=[SHORTEST 1000 WALKS ?p ^:P31]=>(?x1) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,15833.39
12,MATCH (Q1367808)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,37,15835.39
13,MATCH (Q1502481)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,9,OK,31,34,15837.39
14,MATCH (Q1549583)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,31,34,15837.39
15,MATCH (Q15850691)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,34,38,15839.39
16,MATCH (Q1625526)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,30,33,15839.39
17,MATCH (Q1628288)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,9,12,15839.39
18,MATCH (Q1637057)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,27,30,15841.39
19,MATCH (Q1644223)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,27,30,15841.39
20,MATCH (Q1651871)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,6,OK,29,32,15843.39
21,MATCH (Q1656682)=[SHORTEST 1000 WALKS ?p ((:P279|:P31)/((:P279)*|(:P31)*))]=>(?x1) RETURN ?p LIMIT 100000,12,OK,39,42,15843.39
22,MATCH (Q1800276)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,7,OK,19,22,15843.39
23,MATCH (Q18003161)=[SHORTEST 1000 WALKS ?p (:P131)*]=>(?x1) RETURN ?p LIMIT 100000,5,OK,27,29,15843.39
