query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,143,188,44.42
2,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,1,3,44.55
42,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,4,44.55
82,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,3,44.55
122,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,3,44.55
162,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,3,44.55
202,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,5,44.55
242,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,508,OK,3,6,44.55
282,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,1020,OK,7,10,44.55
322,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,2044,OK,15,18,44.55
362,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,4092,OK,33,37,44.8
402,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,8188,OK,67,72,50.19
442,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,16380,OK,145,152,55.18
