query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,127,146,44.68
3,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,44.81
43,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,4,44.81
83,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,3,44.81
123,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,3,44.81
163,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,3,44.81
203,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,3,44.81
243,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,1,4,44.81
283,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,6,44.81
323,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,5,8,44.81
363,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,9,12,44.81
403,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,26,29,44.81
443,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,39,43,44.81
483,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..26}]=>(N39) RETURN ?p LIMIT 100000,8192,OK,81,87,44.81
523,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..28}]=>(N42) RETURN ?p LIMIT 100000,16384,OK,168,175,44.81
563,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..30}]=>(N45) RETURN ?p LIMIT 100000,32768,OK,379,390,44.81
603,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..32}]=>(N48) RETURN ?p LIMIT 100000,65536,OK,784,803,44.81
643,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..34}]=>(N51) RETURN ?p LIMIT 100000,100000,OK,1202,1230,44.81
683,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..36}]=>(N54) RETURN ?p LIMIT 100000,100000,OK,1263,1294,47.86
723,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..38}]=>(N57) RETURN ?p LIMIT 100000,100000,OK,1580,1611,50.9
763,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..40}]=>(N60) RETURN ?p LIMIT 100000,100000,OK,1404,1433,51.97
803,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..42}]=>(N63) RETURN ?p LIMIT 100000,100000,OK,1474,1505,52.23
843,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..44}]=>(N66) RETURN ?p LIMIT 100000,100000,OK,1659,1692,52.23
883,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..46}]=>(N69) RETURN ?p LIMIT 100000,100000,OK,1728,1762,52.23
923,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..48}]=>(N72) RETURN ?p LIMIT 100000,100000,OK,1687,1721,52.23
963,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..50}]=>(N75) RETURN ?p LIMIT 100000,100000,OK,1765,1800,52.33
1003,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..52}]=>(N78) RETURN ?p LIMIT 100000,100000,OK,1810,1847,52.45
1043,MATCH (N0)=[SHORTEST 3 GROUPS WALKS ?p :E{1..54}]=>(N81) RETURN ?p LIMIT 100000,100000,OK,1996,2034,52.45
