query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,143,188,44.42
1,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,2,4,44.55
41,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,4,44.55
81,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,3,44.55
121,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,3,44.55
161,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,4,44.55
201,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,5,44.55
241,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,508,OK,3,7,44.55
281,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,1020,OK,7,10,44.55
321,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,2044,OK,16,19,44.55
361,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,4092,OK,33,37,44.8
401,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,8188,OK,72,76,49.93
441,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,16380,OK,150,156,54.93
481,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..26}]=>(?n) RETURN ?p LIMIT 100000,32764,OK,334,343,63.44
521,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..28}]=>(?n) RETURN ?p LIMIT 100000,65532,OK,712,728,80.25
561,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..30}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1064,1089,109.85
601,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..32}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1082,1107,158.69
641,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..34}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1057,1081,294.88
681,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..36}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1023,1047,532.06
721,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..38}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1122,1147,1026.38
761,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..40}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1048,1072,2094.59
801,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..42}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1112,1136,3897.04
841,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..44}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1031,1055,7752.25
881,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..46}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1042,1065,16847.96
921,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..48}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1148,1172,33260.11
961,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..50}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1057,1080,64474.08
1001,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..52}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1106,1129,97330.77
1041,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..54}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1061,1084,104941.27
1081,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..56}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1125,1149,105976.49
1121,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..58}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1089,1112,107455.51
1161,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..60}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1037,1061,107461.51
1201,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..62}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1065,1088,107200.24
1241,MATCH (N0)=[SHORTEST 1 GROUPS TRAILS ?p :E{1..64}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1055,1079,107695.34
