query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
761,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..40}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,922,946,51.99
801,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..42}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,931,956,52.25
841,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..44}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1117,1141,52.25
881,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..46}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1044,1069,52.25
921,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..48}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,985,1010,52.25
961,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..50}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,924,949,52.25
1001,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..52}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,988,1013,52.25
1041,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..54}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,932,957,52.25
1081,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..56}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,984,1008,52.25
1121,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..58}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,935,960,52.5
1161,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..60}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,931,954,53.02
1201,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..62}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,929,953,54.05
1241,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..64}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,936,960,58.69
1281,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..66}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,932,956,59.46
1321,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..68}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1009,1035,59.98
1361,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..70}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,938,963,59.98
1401,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..72}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1007,1031,59.98
1441,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..74}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,942,966,59.98
1481,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..76}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1005,1030,59.98
1521,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..78}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,941,965,60.23
1561,MATCH (N0)=[SHORTEST 1 GROUPS WALKS ?p :E{1..80}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1001,1025,62.55
