query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,74,95,44.72
3,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,1,4,44.72
8,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,3,44.72
13,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,4,44.72
18,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,3,44.72
23,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,4,44.72
28,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,4,44.72
33,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,508,OK,5,7,44.72
38,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,1020,OK,7,10,44.72
43,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,2044,OK,21,24,44.72
48,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,4068,OK,31,35,45.48
53,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,7068,OK,57,61,46.81
58,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,10068,OK,91,96,49.12
63,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..26}]=>(?n) RETURN ?p LIMIT 100000,13068,OK,141,147,54.01
68,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..28}]=>(?n) RETURN ?p LIMIT 100000,16068,OK,174,180,64.31
73,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..30}]=>(?n) RETURN ?p LIMIT 100000,19068,OK,242,248,82.3
78,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..32}]=>(?n) RETURN ?p LIMIT 100000,22068,OK,360,369,115.51
83,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..34}]=>(?n) RETURN ?p LIMIT 100000,25068,OK,573,583,183.48
88,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..36}]=>(?n) RETURN ?p LIMIT 100000,28068,OK,985,996,301.22
93,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..38}]=>(?n) RETURN ?p LIMIT 100000,31068,OK,1741,1752,450.8
98,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..40}]=>(?n) RETURN ?p LIMIT 100000,34068,OK,3345,3356,852.66
103,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..42}]=>(?n) RETURN ?p LIMIT 100000,37068,OK,6545,6558,1772.82
108,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..44}]=>(?n) RETURN ?p LIMIT 100000,40068,OK,12750,12763,3129.54
113,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..46}]=>(?n) RETURN ?p LIMIT 100000,43068,OK,26723,26737,6438.45
118,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..48}]=>(?n) RETURN ?p LIMIT 100000,46068,OK,52387,52402,11647.5
123,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..50}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,21327.84
128,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..52}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,24931.52
133,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..54}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,28332.36
138,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..56}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,37462.08
143,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..58}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,40651.7
148,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..60}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,44818.99
153,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..62}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,50964.37
158,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..64}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,53496.27
163,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..66}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,62516.88
168,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..68}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,65743.02
173,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..70}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,69458.82
178,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..72}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,69677.53
183,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..74}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,69539.47
188,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..76}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,72208.46
193,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..78}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,72784.26
198,MATCH (N0)=[SHORTEST 1000 TRAILS ?p :E{1..80}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,76633.17
