query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,127,146,44.68
2,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,44.81
42,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,3,44.81
82,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,4,44.81
122,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,4,44.81
162,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,4,44.81
202,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,3,44.81
242,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,1,4,44.81
282,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,5,44.81
322,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,5,8,44.81
362,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,10,13,44.81
402,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,18,21,44.81
442,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,40,44,44.81
482,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..26}]=>(N39) RETURN ?p LIMIT 100000,8192,OK,82,87,44.81
522,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..28}]=>(N42) RETURN ?p LIMIT 100000,16384,OK,178,185,44.81
562,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..30}]=>(N45) RETURN ?p LIMIT 100000,32768,OK,351,363,44.81
602,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..32}]=>(N48) RETURN ?p LIMIT 100000,65536,OK,775,795,44.81
642,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..34}]=>(N51) RETURN ?p LIMIT 100000,100000,OK,1191,1220,44.81
682,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..36}]=>(N54) RETURN ?p LIMIT 100000,100000,OK,1257,1287,47.86
722,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..38}]=>(N57) RETURN ?p LIMIT 100000,100000,OK,1424,1454,50.9
762,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..40}]=>(N60) RETURN ?p LIMIT 100000,100000,OK,1522,1551,51.97
802,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..42}]=>(N63) RETURN ?p LIMIT 100000,100000,OK,1538,1569,52.23
842,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..44}]=>(N66) RETURN ?p LIMIT 100000,100000,OK,1660,1692,52.23
882,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..46}]=>(N69) RETURN ?p LIMIT 100000,100000,OK,1720,1753,52.23
922,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..48}]=>(N72) RETURN ?p LIMIT 100000,100000,OK,1682,1718,52.23
962,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..50}]=>(N75) RETURN ?p LIMIT 100000,100000,OK,1753,1788,52.33
1002,MATCH (N0)=[SHORTEST 2 GROUPS WALKS ?p :E{1..52}]=>(N78) RETURN ?p LIMIT 100000,100000,OK,1930,1966,52.45
