query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,143,188,44.42
5,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,1,3,44.55
45,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,4,44.55
85,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,3,44.55
125,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,3,44.55
165,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,3,44.55
205,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,4,44.55
245,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,508,OK,3,6,44.55
285,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,1020,OK,7,10,44.55
325,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,2044,OK,14,17,44.55
365,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,4092,OK,31,34,45.56
405,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,8188,OK,68,72,50.96
445,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,16380,OK,153,159,56.47
485,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..26}]=>(?n) RETURN ?p LIMIT 100000,32764,OK,328,337,65.27
