query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,144,162,864.66
3,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,864.89
43,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,3,864.89
83,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,3,864.89
123,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,3,864.89
163,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,4,864.89
203,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,4,864.89
243,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,2,5,864.89
283,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,6,864.89
323,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,6,9,864.89
363,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,12,15,865.65
403,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,24,27,870.48
443,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,47,51,873.15
483,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..26}]=>(N39) RETURN ?p LIMIT 100000,8192,OK,104,109,884.52
523,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..28}]=>(N42) RETURN ?p LIMIT 100000,16384,OK,219,227,899.1
563,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..30}]=>(N45) RETURN ?p LIMIT 100000,32768,OK,451,462,929.22
603,MATCH (N0)=[SHORTEST 3 GROUPS TRAILS ?p :E{1..32}]=>(N48) RETURN ?p LIMIT 100000,65536,OK,903,922,990.62
