query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,144,162,864.66
5,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,864.89
45,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,3,864.89
85,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,4,864.89
125,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,3,864.89
165,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,4,864.89
205,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,5,864.89
245,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,2,5,864.89
285,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,6,864.89
325,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,6,8,864.89
365,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,12,15,865.91
405,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,24,27,870.73
445,MATCH (N0)=[SHORTEST 5 GROUPS TRAILS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,44,48,874.18
