query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,144,162,864.66
4,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,864.89
44,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,3,864.89
84,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,3,864.89
124,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,3,864.89
164,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,4,864.89
204,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,4,864.89
244,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,2,5,864.89
284,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,6,864.89
324,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,8,10,864.89
364,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,12,15,865.91
404,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,27,30,870.73
444,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,49,52,873.66
484,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..26}]=>(N39) RETURN ?p LIMIT 100000,8192,OK,99,104,885.55
524,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..28}]=>(N42) RETURN ?p LIMIT 100000,16384,OK,219,226,900.16
564,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..30}]=>(N45) RETURN ?p LIMIT 100000,32768,OK,452,464,931.37
604,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..32}]=>(N48) RETURN ?p LIMIT 100000,65536,OK,953,972,997.06
644,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..34}]=>(N51) RETURN ?p LIMIT 100000,100000,OK,1569,1598,1140.83
684,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..36}]=>(N54) RETURN ?p LIMIT 100000,100000,OK,1899,1929,1387.14
724,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..38}]=>(N57) RETURN ?p LIMIT 100000,100000,OK,2422,2453,1905.41
764,MATCH (N0)=[SHORTEST 4 GROUPS TRAILS ?p :E{1..40}]=>(N60) RETURN ?p LIMIT 100000,100000,OK,3562,3592,3050.02
