query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,144,162,864.66
2,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..2}]=>(N3) RETURN ?p LIMIT 100000,2,OK,1,4,864.89
42,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..4}]=>(N6) RETURN ?p LIMIT 100000,4,OK,1,3,864.89
82,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..6}]=>(N9) RETURN ?p LIMIT 100000,8,OK,1,3,864.89
122,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..8}]=>(N12) RETURN ?p LIMIT 100000,16,OK,1,3,864.89
162,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..10}]=>(N15) RETURN ?p LIMIT 100000,32,OK,1,5,864.89
202,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..12}]=>(N18) RETURN ?p LIMIT 100000,64,OK,1,4,864.89
242,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..14}]=>(N21) RETURN ?p LIMIT 100000,128,OK,2,5,864.89
282,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..16}]=>(N24) RETURN ?p LIMIT 100000,256,OK,3,6,864.89
322,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..18}]=>(N27) RETURN ?p LIMIT 100000,512,OK,5,8,864.89
362,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..20}]=>(N30) RETURN ?p LIMIT 100000,1024,OK,12,14,865.4
402,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..22}]=>(N33) RETURN ?p LIMIT 100000,2048,OK,24,27,870.48
442,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..24}]=>(N36) RETURN ?p LIMIT 100000,4096,OK,47,50,872.63
482,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..26}]=>(N39) RETURN ?p LIMIT 100000,8192,OK,104,109,883.98
522,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..28}]=>(N42) RETURN ?p LIMIT 100000,16384,OK,219,226,897.99
562,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..30}]=>(N45) RETURN ?p LIMIT 100000,32768,OK,424,435,924.96
602,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..32}]=>(N48) RETURN ?p LIMIT 100000,65536,OK,947,966,986.34
642,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..34}]=>(N51) RETURN ?p LIMIT 100000,100000,OK,1587,1616,1123.7
682,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..36}]=>(N54) RETURN ?p LIMIT 100000,100000,OK,1900,1930,1352.88
722,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..38}]=>(N57) RETURN ?p LIMIT 100000,100000,OK,2496,2527,1805.71
762,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..40}]=>(N60) RETURN ?p LIMIT 100000,100000,OK,3523,3552,2859.16
802,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..42}]=>(N63) RETURN ?p LIMIT 100000,100000,OK,5715,5746,4836.89
842,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..44}]=>(N66) RETURN ?p LIMIT 100000,100000,OK,10152,10185,8420.86
882,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..46}]=>(N69) RETURN ?p LIMIT 100000,100000,OK,18821,18855,16500.52
922,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..48}]=>(N72) RETURN ?p LIMIT 100000,100000,OK,37375,37409,33118.66
962,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..50}]=>(N75) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,63505.85
1002,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..52}]=>(N78) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,99699.29
1042,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..54}]=>(N81) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,106599.21
1082,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..56}]=>(N84) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,109135.13
1122,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..58}]=>(N87) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,108803.43
1162,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..60}]=>(N90) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,108943.76
1202,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..62}]=>(N93) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,108492.59
1242,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..64}]=>(N96) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,109330.41
1282,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..66}]=>(N99) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,109519.11
1322,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..68}]=>(N102) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,109608.59
1362,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..70}]=>(N105) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,109911.57
1402,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..72}]=>(N108) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,110253.3
1442,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..74}]=>(N111) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,110073.38
1482,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..76}]=>(N114) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,110281.97
1522,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..78}]=>(N117) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,110143.76
1562,MATCH (N0)=[SHORTEST 2 GROUPS TRAILS ?p :E{1..80}]=>(N120) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,110380.49
