query_number,query,results,status,exec_time_ms,enum_time_ms
243,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q1202'}) RETURN p LIMIT 100000,100000,OK,23,45966
244,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q12620'}) RETURN p LIMIT 100000,9075,OK,18,4170
245,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q1297'}) RETURN p LIMIT 100000,2697,OK,24,4139
246,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q1356'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
247,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q13917'}) RETURN p LIMIT 100000,100000,OK,29,48745
248,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q1400'}) RETURN p LIMIT 100000,31706,OK,13,30073
249,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q142'}) RETURN p LIMIT 100000,100000,OK,16,37628
250,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q145'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
251,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q1492'}) RETURN p LIMIT 100000,7202,OK,32,4796
252,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q168159'}) RETURN p LIMIT 100000,267,OK,20,781
253,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q183'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
254,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q188399'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
255,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q211'}) RETURN p LIMIT 100000,18018,OK,21,18099
256,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q213'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
257,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q21'}) RETURN p LIMIT 100000,100000,OK,23,42883
258,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q252320'}) RETURN p LIMIT 100000,328,OK,19,413
259,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q252'}) RETURN p LIMIT 100000,100000,OK,24,39768
260,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q25'}) RETURN p LIMIT 100000,60664,OK,20,32869
261,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q263742'}) RETURN p LIMIT 100000,855,OK,12,2309
262,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q2683'}) RETURN p LIMIT 100000,791,OK,29,1659
263,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q2807'}) RETURN p LIMIT 100000,7310,OK,29,4595
264,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q28'}) RETURN p LIMIT 100000,18662,OK,22,13803
265,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q29'}) RETURN p LIMIT 100000,100000,OK,19,40901
266,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q30'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
267,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q340'}) RETURN p LIMIT 100000,2016,OK,30,2892
268,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q39121'}) RETURN p LIMIT 100000,42,OK,23,178
269,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q406'}) RETURN p LIMIT 100000,1993,OK,24,1690
270,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q488653'}) RETURN p LIMIT 100000,415,OK,16,230
271,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q488701'}) RETURN p LIMIT 100000,863,OK,22,1382
272,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q501292'}) RETURN p LIMIT 100000,570,OK,20,144
273,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q5061'}) RETURN p LIMIT 100000,14819,OK,16,2979
274,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q54939'}) RETURN p LIMIT 100000,7657,OK,16,4675
275,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q55'}) RETURN p LIMIT 100000,100000,OK,29,50339
276,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q5705'}) RETURN p LIMIT 100000,100000,OK,20,33973
277,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q5765'}) RETURN p LIMIT 100000,7112,OK,25,2465
278,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q60'}) RETURN p LIMIT 100000,11245,OK,21,12893
279,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q61'}) RETURN p LIMIT 100000,3667,OK,26,4299
280,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q62'}) RETURN p LIMIT 100000,1521,OK,26,1695
281,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q649'}) RETURN p LIMIT 100000,9811,OK,28,8667
282,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q64'}) RETURN p LIMIT 100000,18192,OK,23,14214
283,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q656'}) RETURN p LIMIT 100000,5018,OK,26,3412
284,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q698162'}) RETURN p LIMIT 100000,137,OK,29,76
285,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q801'}) RETURN p LIMIT 100000,9415,OK,20,8483
286,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q812'}) RETURN p LIMIT 100000,21566,OK,18,24453
287,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q84'}) RETURN p LIMIT 100000,2356,OK,22,3647
288,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q90'}) RETURN p LIMIT 100000,33658,OK,17,7640
289,MATCH p=(x1)-[:P131*0..]->(:Entity{id:'Q9920'}) RETURN p LIMIT 100000,3359,OK,16,1861
291,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1198'}) RETURN p LIMIT 100000,60369,OK,56,18408
292,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q12543'}) RETURN p LIMIT 100000,15007,OK,23,3740
293,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q12549'}) RETURN p LIMIT 100000,23016,OK,22,10655
294,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q12620'}) RETURN p LIMIT 100000,9074,OK,25,2292
295,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1400'}) RETURN p LIMIT 100000,31705,OK,14,7284
296,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q142'}) RETURN p LIMIT 100000,100000,OK,14,35766
297,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1449'}) RETURN p LIMIT 100000,1784,OK,22,3322
298,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1726'}) RETURN p LIMIT 100000,12159,OK,22,2300
299,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1741'}) RETURN p LIMIT 100000,10321,OK,19,15142
300,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q176'}) RETURN p LIMIT 100000,91716,OK,18,29829
301,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q1823'}) RETURN p LIMIT 100000,13423,OK,24,3645
302,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q22'}) RETURN p LIMIT 100000,100000,OK,20,39690
303,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q3012'}) RETURN p LIMIT 100000,1592,OK,13,298
304,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q38'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
305,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q90'}) RETURN p LIMIT 100000,33657,OK,25,7752
306,MATCH p=(x1)-[:P131*1..]->(:Entity{id:'Q985'}) RETURN p LIMIT 100000,77815,OK,16,25235
309,MATCH p=(x1)-[:P131]->()-[:P131*0..]->(:Entity{id:'Q1208'}) RETURN p LIMIT 100000,44109,OK,56,20011
310,MATCH p=(x1)-[:P131]->()-[:P131*0..]->(:Entity{id:'Q176'}) RETURN p LIMIT 100000,91716,OK,26,21907
311,MATCH p=(x1)-[:P131]->()-[:P131*0..]->(:Entity{id:'Q183'}) RETURN p LIMIT 100000,100000,OK,19,35750
312,MATCH p=(x1)-[:P131]->()-[:P131*0..]->(:Entity{id:'Q25'}) RETURN p LIMIT 100000,60663,OK,25,15744
313,MATCH p=(x1)-[:P131]->()-[:P131*0..]->(:Entity{id:'Q980'}) RETURN p LIMIT 100000,100000,OK,22,58109
314,MATCH p=(x1)-[:P131]->()-[:P17*0..]->(:Entity{id:'Q34'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
315,MATCH p=(x1)-[:P131]->()-[:P31*0..]->(:Entity{id:'Q532'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
316,MATCH p=(x1)-[:P131]->()-[:P131]->(:Entity{id:'Q579648'}) RETURN p LIMIT 100000,2691,OK,60,5633
318,MATCH p=(x1)-[:P138]->()-[:P106]->(:Entity{id:'Q1028181'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
320,MATCH p=(x1)-[:P1559*0..]->(:Entity{id:'Q12078'}) RETURN p LIMIT 100000,1,OK,59,83
323,MATCH p=(x1)-[:P166]->()-[:P279*0..]->(:Entity{id:'Q19020'}) RETURN p LIMIT 100000,130,OK,48,107
324,MATCH p=(x1)-[:P166]->()-[:P279*0..]->(:Entity{id:'Q7191'}) RETURN p LIMIT 100000,970,OK,24,820
325,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q1390'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
326,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q183147'}) RETURN p LIMIT 100000,107,OK,24,463
327,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q18789'}) RETURN p LIMIT 100000,316,OK,21,843
328,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q208221'}) RETURN p LIMIT 100000,1051,OK,28,1773
329,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q211601'}) RETURN p LIMIT 100000,383,OK,23,702
330,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q21755'}) RETURN p LIMIT 100000,116,OK,21,521
331,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q26375'}) RETURN p LIMIT 100000,1028,OK,20,2456
332,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q26773'}) RETURN p LIMIT 100000,206,OK,23,432
333,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q28294'}) RETURN p LIMIT 100000,96,OK,27,333
334,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q28319'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
335,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q28486'}) RETURN p LIMIT 100000,1142,OK,11,1719
336,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q39861'}) RETURN p LIMIT 100000,409,OK,24,741
337,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q461021'}) RETURN p LIMIT 100000,268,OK,24,240
338,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q729'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
339,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q756'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
340,MATCH p=(x1)-[:P171*0..]->(:Entity{id:'Q829925'}) RETURN p LIMIT 100000,235,OK,11,332
342,MATCH p=(x1)-[:P171*1..]->(:Entity{id:'Q130942'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
343,MATCH p=(x1)-[:P171*1..]->(:Entity{id:'Q194240'}) RETURN p LIMIT 100000,13740,OK,31,14070
344,MATCH p=(x1)-[:P171*1..]->(:Entity{id:'Q25306'}) RETURN p LIMIT 100000,6025,OK,29,2521
345,MATCH p=(x1)-[:P171*1..]->(:Entity{id:'Q7377'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
346,MATCH p=(x1)-[:P171*1..]->(:Entity{id:'Q756'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
348,MATCH p=(x1)-[:P171]->()-[:P171]->(:Entity{id:'Q127960'}) RETURN p LIMIT 100000,75,OK,57,105
350,MATCH p=(x1)-[:P17*0..]->(:Entity{id:'Q145'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
351,MATCH p=(x1)-[:P17*0..]->(:Entity{id:'Q183'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
353,MATCH p=(x1)-[:P17*1..]->(:Entity{id:'Q148'}) RETURN p LIMIT 100000,100000,OK,53,22756
354,MATCH p=(x1)-[:P17*1..]->(:Entity{id:'Q183'}) RETURN p LIMIT 100000,100000,OK,24,24416
355,MATCH p=(x1)-[:P17*0..1]->(:Entity{id:'Q29'}) RETURN p LIMIT 100000,100000,OK,38,20371
356,MATCH p=(x1)-[:P17]->()-[:P31]->(:Entity{id:'Q6256'}) RETURN p LIMIT 100000,100000,OK,48,38306
357,MATCH p=(x1)-[:P17|P495]->(:Entity{id:'Q30'}) RETURN p LIMIT 100000,100000,OK,52,26116
359,MATCH p=(x1)-[:P180]->()-[:P279*0..]->(:Entity{id:'Q154'}) RETURN p LIMIT 100000,215,OK,49,316
360,MATCH p=(x1)-[:P19]->()-[:P131*0..]->(:Entity{id:'Q25'}) RETURN p LIMIT 100000,10336,OK,51,3600
361,MATCH p=(x1)-[:P19]->()-[:P131*0..]->(:Entity{id:'Q33'}) RETURN p LIMIT 100000,17081,OK,18,21653
362,MATCH p=(x1)-[:P19]->()-[:P131*0..]->(:Entity{id:'Q5813'}) RETURN p LIMIT 100000,1742,OK,23,733
365,MATCH p=(x1)-[:P20*0..]->(:Entity{id:'Q513'}) RETURN p LIMIT 100000,53,OK,51,127
367,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q116'}) RETURN p LIMIT 100000,699,OK,57,236
368,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q11862829'}) RETURN p LIMIT 100000,9883,OK,22,13265
369,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q1190554'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
370,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q12078'}) RETURN p LIMIT 100000,55723,OK,20,40199
371,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q12136'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
372,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q12280'}) RETURN p LIMIT 100000,269,OK,19,87
373,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q12737077'}) RETURN p LIMIT 100000,100000,OK,14,45132
374,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q13442814'}) RETURN p LIMIT 100000,894,OK,19,1490
375,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q144'}) RETURN p LIMIT 100000,281,OK,26,636
376,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q15324'}) RETURN p LIMIT 100000,1443,OK,28,1753
377,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q15630906'}) RETURN p LIMIT 100000,13,OK,28,80
378,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q16707842'}) RETURN p LIMIT 100000,59,OK,18,58
379,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q16970'}) RETURN p LIMIT 100000,322,OK,18,473
380,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q17334923'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
381,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q17442446'}) RETURN p LIMIT 100000,537,OK,11,1296
382,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q192611'}) RETURN p LIMIT 100000,1054,OK,25,3112
383,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q198'}) RETURN p LIMIT 100000,59,OK,28,137
384,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q2066131'}) RETURN p LIMIT 100000,623,OK,17,514
385,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q207628'}) RETURN p LIMIT 100000,1412,OK,21,1958
386,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q21109843'}) RETURN p LIMIT 100000,575,OK,21,6159
387,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q21146257'}) RETURN p LIMIT 100000,52957,OK,21,48184
388,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q234460'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
389,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q2500638'}) RETURN p LIMIT 100000,10181,OK,24,6942
390,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q29496'}) RETURN p LIMIT 100000,458,OK,22,191
391,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q34379'}) RETURN p LIMIT 100000,7843,OK,14,4236
392,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q35120'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
393,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q387917'}) RETURN p LIMIT 100000,145,OK,25,312
394,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q4164871'}) RETURN p LIMIT 100000,100000,OK,18,35391
395,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q488383'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
396,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q532'}) RETURN p LIMIT 100000,195,OK,19,237
397,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q56061'}) RETURN p LIMIT 100000,11904,OK,27,7470
398,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q5'}) RETURN p LIMIT 100000,7959,OK,13,4745
399,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q618123'}) RETURN p LIMIT 100000,100000,OK,23,54226
400,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q7239'}) RETURN p LIMIT 100000,36609,OK,18,20978
401,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q7889'}) RETURN p LIMIT 100000,641,OK,20,1289
402,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q82594'}) RETURN p LIMIT 100000,27,OK,25,44
403,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q82794'}) RETURN p LIMIT 100000,30222,OK,22,12536
404,MATCH p=(x1)-[:P279*0..]->(:Entity{id:'Q8386'}) RETURN p LIMIT 100000,9442,OK,11,13817
407,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q206615'}) RETURN p LIMIT 100000,813,OK,37,1465
408,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q223557'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
409,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q2285706'}) RETURN p LIMIT 100000,69941,OK,27,20049
410,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q28555911'}) RETURN p LIMIT 100000,58904,OK,23,39417
411,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q35120'}) RETURN p LIMIT 100000,100000,OK,22,59699
412,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q486972'}) RETURN p LIMIT 100000,4097,OK,22,1157
413,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q488383'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
414,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q4'}) RETURN p LIMIT 100000,746,OK,23,308
415,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q618123'}) RETURN p LIMIT 100000,100000,OK,17,42425
416,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q7184903'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
417,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q729'}) RETURN p LIMIT 100000,13456,OK,24,5246
418,MATCH p=(x1)-[:P279*1..]->(:Entity{id:'Q901'}) RETURN p LIMIT 100000,883,OK,20,287
421,MATCH p=(x1)-[:P279]->()-[:P279*0..]->(:Entity{id:'Q11173'}) RETURN p LIMIT 100000,100000,OK,52,53603
423,MATCH p=(x1)-[:P27*0..]->(:Entity{id:'Q801'}) RETURN p LIMIT 100000,26821,OK,37,19154
424,MATCH p=(x1)-[:P27]->()-[:P17*0..]->(:Entity{id:'Q29999'}) RETURN p LIMIT 100000,100000,OK,64,23858
425,MATCH p=(x1)-[:P27]->()-[:P279*0..]->(:Entity{id:'Q148'}) RETURN p LIMIT 100000,38729,OK,48,10707
426,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q1248784'}) RETURN p LIMIT 100000,24605,OK,36,8725
427,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q13406463'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
428,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q16521'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
429,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q18614948'}) RETURN p LIMIT 100000,227,OK,13,649
430,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q2074737'}) RETURN p LIMIT 100000,6997,OK,27,1880
431,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q22302160'}) RETURN p LIMIT 100000,0,OK,16,34
432,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q23442'}) RETURN p LIMIT 100000,100000,OK,19,32061
433,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q2678338'}) RETURN p LIMIT 100000,121,OK,27,182
434,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q3231690'}) RETURN p LIMIT 100000,11011,OK,26,3794
435,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q33506'}) RETURN p LIMIT 100000,40632,OK,21,22902
436,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q3918'}) RETURN p LIMIT 100000,13707,OK,26,17036
437,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q3957'}) RETURN p LIMIT 100000,14188,OK,21,12959
438,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q40080'}) RETURN p LIMIT 100000,15692,OK,21,6434
439,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q4167410'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
440,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q484170'}) RETURN p LIMIT 100000,40276,OK,28,53259
441,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q515'}) RETURN p LIMIT 100000,9313,OK,18,8539
442,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q534932'}) RETURN p LIMIT 100000,33,OK,18,93
443,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q5'}) RETURN p LIMIT 100000,100000,OK,22,41843
444,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q6256'}) RETURN p LIMIT 100000,224,OK,22,283
445,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'Q811979'}) RETURN p LIMIT 100000,100000,OK,19,20191
446,MATCH p=(x1)-[:P31*0..]->(:Entity{id:'QQ3231690'}) RETURN p LIMIT 100000,0,OK,24,47
448,MATCH p=(x1)-[:P31*1..]->(:Entity{id:'Q4830453'}) RETURN p LIMIT 100000,100000,OK,56,49030
449,MATCH p=(x1)-[:P31*1..]->(:Entity{id:'Q486972'}) RETURN p LIMIT 100000,100000,OK,23,21208
452,MATCH p=(x1)-[:P31]->()-[:P271*0..]->(:Entity{id:'Q8502'}) RETURN p LIMIT 100000,100000,OK,50,18642
453,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q101352'}) RETURN p LIMIT 100000,100000,OK,46,58536
454,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1030034'}) RETURN p LIMIT 100000,100000,OK,20,32874
455,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q107390'}) RETURN p LIMIT 100000,644,OK,22,206
456,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q10864048'}) RETURN p LIMIT 100000,6849,OK,17,2050
457,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11032'}) RETURN p LIMIT 100000,55831,OK,25,14546
458,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11173'}) RETURN p LIMIT 100000,100000,OK,20,30778
459,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11266439'}) RETURN p LIMIT 100000,100000,OK,25,18694
460,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11410'}) RETURN p LIMIT 100000,64726,OK,24,31504
461,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11424'}) RETURN p LIMIT 100000,100000,OK,20,32045
462,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q11446'}) RETURN p LIMIT 100000,100000,OK,34,28941
463,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1183543'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
464,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1190554'}) RETURN p LIMIT 100000,100000,OK,27,40066
465,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q12078'}) RETURN p LIMIT 100000,287,OK,24,605
466,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q121998'}) RETURN p LIMIT 100000,6300,OK,13,2161
467,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q12280'}) RETURN p LIMIT 100000,49766,OK,17,18062
468,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q12323'}) RETURN p LIMIT 100000,84356,OK,18,18644
469,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1248784'}) RETURN p LIMIT 100000,26170,OK,26,4623
470,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q12737077'}) RETURN p LIMIT 100000,100000,OK,23,33764
471,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q131681'}) RETURN p LIMIT 100000,19764,OK,20,4510
472,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q13442814'}) RETURN p LIMIT 100000,100000,OK,14,17901
473,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1370598'}) RETURN p LIMIT 100000,100000,OK,25,54226
474,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1418640'}) RETURN p LIMIT 100000,4,OK,21,50
475,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q14204246'}) RETURN p LIMIT 100000,100000,OK,27,23584
476,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15090615'}) RETURN p LIMIT 100000,3881,OK,24,1810
477,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q151885'}) RETURN p LIMIT 100000,100000,OK,17,42725
478,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15238777'}) RETURN p LIMIT 100000,7099,OK,21,3139
479,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15284'}) RETURN p LIMIT 100000,100000,OK,14,25337
480,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15324'}) RETURN p LIMIT 100000,100000,OK,14,31876
