query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,100,118,898.66
2,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,108,110,900.66
3,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23558,OK,1662,1666,906.71
4,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,37838,37846,1063.34
5,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,1562.08
6,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,17087,17099,2046.23
7,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,11068,11079,2518.39
8,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10919,10930,2990.56
9,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10802,10815,3462.73
10,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10985,10997,3934.9
11,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10949,10960,4407.07
12,MATCH (P696585)=[SHORTEST 1000 TRAILS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10804,10817,4879.23
