query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,147,168,901.4
2,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,72,75,901.65
3,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23563,OK,1541,1545,909.53
4,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38386,38395,1053.02
5,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,3759,3771,1170.62
6,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2357,2368,1286.24
7,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2326,2338,1401.85
8,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2340,2351,1517.46
9,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2336,2347,1633.02
10,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2351,2362,1748.63
11,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2352,2363,1864.25
12,MATCH (P696585)=[SHORTEST 1000 WALKS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2346,2357,1979.86
