query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,130,148,900.43
2,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,124,127,900.43
3,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23558,OK,1619,1624,907.1
4,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,36597,36607,1049.19
5,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,1584.5
6,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,5997.43
7,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,39295,39308,10985.09
8,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38258,38270,15964.64
9,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38847,38859,20824.25
10,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38520,38532,25683.98
11,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38598,38610,30570.61
12,MATCH (P696585)=[SHORTEST 4 GROUPS TRAILS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,38371,38383,35489.45
