query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,149,165,898.3
2,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,86,88,900.6
3,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23062,OK,1552,1556,909.36
4,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,37940,37950,1048.48
5,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2299,2308,1154.18
6,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2049,2059,1259.87
7,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2028,2038,1365.56
8,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2012,2021,1471.25
9,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2005,2014,1573.07
10,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2042,2052,1678.77
11,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2035,2045,1784.46
12,MATCH (P696585)=[SHORTEST 2 GROUPS WALKS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,2020,2029,1890.08
