query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,105,122,901.43
2,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,92,95,901.43
3,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23059,OK,1610,1614,907.17
4,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,36728,36737,1047.1
5,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1178,1188,1162.5
6,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,883,892,1277.9
7,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,850,860,1393.3
8,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,864,873,1508.7
9,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,857,867,1622.29
10,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,836,846,1737.69
11,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,845,854,1853.09
12,MATCH (P696585)=[SHORTEST 2 GROUPS TRAILS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,838,848,1968.48
