query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,146,164,900.95
2,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,150,152,901.2
3,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23522,OK,1619,1624,908.68
4,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,10508,10517,961.39
5,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,675,684,993.33
6,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,676,686,1031.08
7,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,679,688,1068.67
8,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,676,687,1106.26
9,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,681,691,1138.2
10,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,681,691,1170.14
11,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,676,685,1202.09
12,MATCH (P696585)=[SHORTEST 100 WALKS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,675,684,1234.03
