query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,124,138,898.25
2,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,79,82,900.5
3,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23563,OK,1636,1640,909.14
4,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,37592,37602,1048.76
5,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,1467.88
6,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,52492,52501,2595.5
7,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,21980,21990,3559.05
8,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22417,22427,4522.61
9,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,21784,21793,5486.16
10,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22260,22269,6449.72
11,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,21487,21497,7413.27
12,MATCH (P696585)=[SHORTEST 3 GROUPS WALKS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22131,22140,8376.83
