query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,150,168,897.94
2,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,438,OK,74,77,899.94
3,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,20017,OK,1538,1542,904.58
4,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,6135,6144,920.54
5,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,293,302,929.82
6,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,294,303,939.09
7,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,297,306,948.37
8,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,297,307,957.65
9,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,293,302,967.18
10,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,279,288,976.46
11,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,277,286,985.73
12,MATCH (P696585)=[SHORTEST 1 GROUPS TRAILS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,305,314,995.01
