query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,141,163,900.38
2,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,71,74,902.63
3,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23563,OK,1552,1557,911.2
4,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,37934,37944,1050.82
5,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,0,TIMEOUT,-1,-1,1471.39
6,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,53040,53052,2600.12
7,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22249,22260,3564.65
8,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,21763,21775,4529.37
9,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,21805,21818,5494.09
10,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22146,22157,6458.8
11,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,23101,23113,7109.6
12,MATCH (P696585)=[SHORTEST 4 GROUPS WALKS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,22532,22545,7143.62
