query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
1,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..1}]=>(?n) RETURN ?p LIMIT 100000,11,OK,140,160,897.26
2,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..2}]=>(?n) RETURN ?p LIMIT 100000,459,OK,66,70,899.26
3,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..3}]=>(?n) RETURN ?p LIMIT 100000,23518,OK,1656,1660,906.47
4,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..4}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,29191,29200,1018.49
5,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..5}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1698,1707,1091.06
6,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..6}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1687,1696,1163.64
7,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..7}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1651,1660,1236.21
8,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..8}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1644,1653,1308.92
9,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..9}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1661,1670,1381.5
10,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..10}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1647,1657,1454.07
11,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..11}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1562,1572,1454.13
12,MATCH (P696585)=[SHORTEST 100 TRAILS ?p :Knows{1..12}]=>(?n) RETURN ?p LIMIT 100000,100000,OK,1693,1703,1526.71
